file,variant,total,count,win_rate,avg_win,avg_loss,expectancy,profit_factor,max_dd,max_losing_streak,span_start,span_end
conservador_iron_condor_spx_data.csv,equity_ladder,241708.0,17492,0.8569631831694489,119.02908605737159,-617.0152,13.818202606906015,1.1566950052446034,146582.0,102,2025-02-04,2026-03-13
conservador_vertical_spx_data.csv,size_1,102591.0,17873,0.8510043081743411,70.66712689020382,-367.304873441632,5.739998880993678,1.1055185054142118,96382.0,65,2025-02-04,2026-03-13
conservador_vertical_spx_data.csv,size_2,205182.0,17873,0.8510043081743411,141.33425378040764,-734.609746883264,11.479997761987356,1.1055185054142118,192764.0,65,2025-02-04,2026-03-13
conservador_vertical_spx_data.csv,weekday_mix,229638.0,17873,0.8510043081743411,112.61170282708744,-560.3271628258406,12.848318693000616,1.1548275132046824,137849.0,65,2025-02-04,2026-03-13
conservador_vertical_spx_data.csv,equity_ladder,198802.0,17873,0.8510043081743411,139.43063773833003,-726.0816018133736,11.12303474514631,1.1034383002989692,192764.0,65,2025-02-04,2026-03-13
intermedio_iron_condor_spx_data.csv,size_1,213451.0,17755,0.7918332863981977,102.64236432178676,-332.9536961819659,12.02202196564348,1.1735941340177847,104786.0,106,2025-02-04,2026-03-13
intermedio_iron_condor_spx_data.csv,size_2,426902.0,17755,0.7918332863981977,205.28472864357352,-665.9073923639318,24.04404393128696,1.1735941340177847,209572.0,106,2025-02-04,2026-03-13
intermedio_iron_condor_spx_data.csv,weekday_mix,365268.0,17755,0.7918332863981977,162.86962088341988,-521.1253723260222,20.57268375105604,1.1897973308613699,196050.0,106,2025-02-04,2026-03-13
intermedio_iron_condor_spx_data.csv,equity_ladder,406335.0,17755,0.7918332863981977,191.48602318799345,-618.9458434876794,22.885666009574766,1.1777674627378907,149472.0,106,2025-02-04,2026-03-13
intermedio_vertical_spx_data.csv,size_1,126833.0,17873,0.7888994572819337,99.25620567375887,-337.8496150783117,7.096346444357411,1.0996582407432507,130559.0,71,2025-02-04,2026-03-13
